PC1,PC2
-0.38500530131533756,-1.117307573185079
-0.34186277679073257,-0.3535392126092391
-0.14529341832637452,1.8252817224616253
-0.3456696331085607,0.7106301429067371
-0.31542113617443823,-0.03360484632874488
-0.2615918208965351,-0.786178107346065
-0.18303640745474875,1.2761482208761379
-0.029992299497589928,0.828473185422024
-0.6134053263999134,-0.6291569780919328
0.007338392830817833,-0.09095168591266696
-0.04521556462182601,0.9424376792960791
-0.5081004449946345,0.9256599333130516
-0.22908980423534783,-0.4459119522836485
-0.2911207479031029,1.2833408809967775
-0.5175999762606548,-1.1249817410110967
-0.45006871357797273,0.3436359778627162
-0.3790947585840098,-0.748243903245847
-0.03093921659059439,-1.1182755738861023
-0.06350059767855731,0.1769321732076313
-0.003429702441690862,0.31183442655557525
-0.03803121841774868,-0.9942598447475394
-0.4038832368833419,-0.18954983818394103
-0.2988499291731975,0.8280542706396975
-0.08844566257244793,0.6805264160975905
-0.37123704466617635,1.3157306995527212
-0.07429737849174353,-1.3645472270041377
-0.22371097633530992,2.105694567008321
-0.36497746908302703,0.10443933363956087
-0.05021714370702919,0.7413679429832595
-0.08614894661343829,0.1425454746252169
-0.3368920159712799,0.0159973168795417
-0.026616870049471195,0.9786907225556206
-0.4023301620361905,0.28605664543206705
-0.09943627944503092,1.746561374241653
-0.09137008878179534,0.5749766631308284
-0.18577731748866302,-1.5281869178550322
-0.06353753314926959,0.378634869521006
-0.4842479822521029,0.7745426929636364
-0.02420282719695459,0.3419934487756553
-0.14971020439843943,-0.21725756951247008
-0.27586412879864547,0.5493778757677082
0.0225368523901128,0.7172669362045685
-0.19313539606562583,-1.017904133687533
-0.37788254695901174,-1.2993109113020183
-0.4468962443031571,-0.32283452706407256
-0.035767067786628914,0.44632540042498553
-0.4087065488581726,-0.7739182491114119
0.05402571953419327,-0.35193985752472634
-0.5681223139702274,0.45108905380571634
0.18759637500791707,0.7807946646891899
-0.2231441439693099,-1.7101741063607563
-0.11083607108824568,-0.7579149228003896
-0.23438130111611707,1.7979113609134718
-0.22050899583412412,-2.0060174604798666
-0.18548137019969788,1.1411008706925618
-0.15058644167434385,0.019438303465530042
-0.17113902779970572,2.0629951470664794
-0.14044878870077854,1.5187973373895904
-0.30716558442522385,-0.5637285028055885
-0.19743123469121845,0.29936667820687496
-0.04216591185790605,0.3853668251269078
-0.5240447091391071,1.4223597550833291
-0.4886422671583871,-1.5876740192136658
0.018006476800010718,-1.6040786063290116
-0.034119865435487354,0.29772761930357766
-0.25032258978392874,-0.3043767232428731
-0.13209129339375458,0.7859096610300758
